Teenhome,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Response,Total_Purchases
0,7,0,0,0,0,0,0,3,0,16
0,7,0,0,0,0,0,0,3,0,6
0,3,0,0,0,1,0,0,3,0,23
1,5,0,0,0,0,0,0,3,0,11
1,5,0,0,0,0,0,0,3,0,10
0,3,0,0,0,0,0,0,3,0,4
1,5,0,0,0,0,0,0,3,0,13
1,5,0,0,0,0,0,0,3,0,5
0,2,0,0,0,0,0,0,3,1,16
1,8,0,1,0,0,1,0,3,1,25
1,6,0,0,0,0,0,0,3,0,27
0,1,0,0,0,0,0,0,3,0,22
1,7,0,0,0,0,0,0,3,0,21
0,5,0,0,0,0,0,0,3,0,19
0,8,0,0,0,0,0,0,3,0,4
0,7,0,0,0,0,0,0,3,0,4
0,8,0,0,0,0,0,0,3,0,6
1,2,0,0,0,0,0,0,3,0,21
1,7,0,0,0,0,0,0,3,0,4
0,1,0,0,1,0,0,0,3,0,11
1,7,0,0,0,0,0,0,3,0,5
2,5,0,0,0,0,0,0,3,0,25
1,6,0,0,0,0,0,0,3,0,28
1,7,0,0,0,0,0,0,3,0,9
0,7,0,0,0,0,0,0,3,0,10
1,5,0,0,0,0,0,0,3,0,25
0,8,0,0,0,0,0,0,3,1,11
0,7,0,0,0,0,0,0,3,0,11
1,6,0,0,1,0,0,0,3,0,32
1,7,0,0,0,0,0,0,3,0,13
0,5,0,0,0,0,0,0,3,0,20
1,3,0,0,0,0,0,0,3,0,12
0,1,1,0,1,1,1,0,3,1,22
1,4,1,0,1,1,0,0,3,1,23
1,5,0,0,0,0,0,0,3,0,6
0,3,0,0,1,0,0,0,3,0,26
0,6,0,0,0,0,0,0,3,0,8
0,8,0,0,0,0,0,0,3,0,18
1,5,0,0,0,0,0,0,3,0,17
1,7,0,0,0,0,0,0,3,0,7
1,7,0,0,0,0,0,0,3,0,14
1,6,1,0,0,0,0,0,3,1,25
0,8,0,0,0,0,0,1,3,0,4
0,3,0,1,1,1,0,0,3,1,25
0,2,0,1,1,1,0,0,3,1,19
0,2,0,0,1,0,0,0,3,0,24
0,8,0,0,0,0,0,0,3,1,17
0,6,0,0,0,0,0,0,3,1,9
1,8,0,0,0,0,0,0,3,1,16
1,6,0,0,0,0,0,0,3,0,5
1,5,0,0,0,0,0,0,3,0,27
1,4,0,0,0,0,0,0,3,0,28
1,6,0,0,0,0,0,0,3,0,7
0,8,0,0,0,0,0,0,3,0,5
1,7,1,0,0,0,0,0,3,0,5
0,1,0,0,1,0,0,0,3,0,21
1,4,0,0,0,0,0,0,3,0,18
1,5,0,0,0,0,0,0,3,0,26
1,6,0,0,0,0,0,0,3,0,19
0,1,0,0,1,0,0,0,3,0,23
1,7,0,0,0,1,0,0,3,0,17
0,8,0,0,0,0,0,0,3,0,5
1,6,0,1,0,0,0,0,3,0,10
0,8,0,0,0,0,0,0,3,0,19
0,8,0,0,0,0,0,0,3,1,8
0,4,0,0,0,0,0,0,3,1,25
1,8,0,0,0,0,0,0,3,0,23
0,2,0,0,0,0,0,0,3,0,23
0,7,0,0,0,0,0,0,3,0,4
0,2,0,0,0,0,0,0,3,0,24
1,5,0,0,0,0,0,0,3,0,23
0,2,0,1,1,1,0,0,3,0,15
1,6,0,1,0,0,0,0,3,1,19
1,6,0,0,0,0,0,0,3,0,16
0,7,0,0,0,0,0,0,3,0,5
1,8,0,1,0,0,0,0,3,1,19
1,7,0,0,0,0,0,0,3,0,8
1,3,0,0,0,0,0,0,3,0,10
1,6,0,0,0,0,0,0,3,0,9
0,9,0,0,0,0,0,0,3,1,10
1,4,0,0,0,0,0,0,3,0,7
0,5,0,0,0,0,0,0,3,0,21
1,4,0,0,0,0,0,0,3,0,20
0,7,0,0,0,0,0,0,3,0,7
1,2,0,0,0,0,0,0,3,0,16
1,5,0,0,0,0,0,0,3,0,26
0,6,0,0,0,0,0,0,3,0,8
1,6,0,0,0,0,0,0,3,0,26
0,5,0,0,0,0,0,0,3,0,5
0,1,0,0,0,0,0,0,3,0,17
0,6,0,0,0,0,0,0,3,0,6
1,7,1,0,0,0,0,0,3,0,10
0,9,0,0,0,0,0,0,3,1,9
0,6,0,0,0,0,0,0,3,0,10
0,2,0,0,0,0,0,0,3,0,21
0,0,0,0,0,0,0,0,3,0,17
1,6,0,0,0,0,0,0,3,0,5
1,8,0,0,0,0,0,0,3,1,16
0,8,0,0,0,0,0,0,3,0,12
0,8,0,0,0,0,0,0,3,0,13
0,7,0,0,0,0,0,0,3,0,7
0,1,0,0,0,0,0,0,3,0,19
0,6,0,0,0,0,0,0,3,0,7
1,5,0,0,0,0,0,0,3,0,10
0,6,0,0,0,0,0,0,3,0,24
1,7,0,0,0,0,0,0,3,0,25
1,8,0,0,0,0,0,0,3,1,17
1,8,0,0,0,0,0,0,3,0,14
1,6,0,0,0,0,0,0,3,0,20
0,6,0,0,0,0,0,0,3,0,7
1,8,0,0,0,0,0,0,3,0,29
1,3,0,0,0,0,0,0,3,0,24
1,5,0,0,0,0,0,0,3,0,9
1,4,0,0,0,0,0,0,3,0,7
0,1,0,0,1,0,0,0,3,0,26
0,6,0,0,0,0,0,0,3,0,7
1,6,1,0,0,0,0,0,3,0,14
1,6,0,0,0,0,0,0,3,0,5
1,3,0,0,0,0,0,0,3,0,14
0,6,0,0,0,0,0,0,3,0,8
2,4,0,0,0,1,0,0,3,0,15
0,4,0,0,0,0,0,0,3,0,21
1,3,0,0,0,0,0,0,3,0,26
1,6,0,0,1,0,0,0,3,0,29
1,5,0,0,0,0,0,0,3,0,10
1,7,0,0,0,0,0,0,3,1,23
1,7,1,0,0,0,0,0,3,0,6
1,5,0,0,0,0,0,0,3,0,27
2,0,0,0,0,0,0,0,3,0,25
1,5,0,0,0,0,0,0,3,0,10
0,1,0,0,0,0,0,0,3,1,17
0,3,1,0,0,0,0,0,3,0,17
1,8,0,0,0,0,0,0,3,0,6
1,9,0,0,0,0,0,0,3,0,21
0,1,0,0,0,1,0,0,3,0,14
0,7,0,0,0,1,0,0,3,0,12
1,2,0,0,0,0,0,0,3,0,20
0,9,0,0,0,0,0,0,3,0,5
1,5,0,1,0,0,0,0,3,0,22
0,7,0,0,0,0,0,0,3,1,22
2,5,0,0,0,0,0,0,3,0,19
1,7,0,0,0,0,0,0,3,0,4
1,4,0,0,0,1,0,0,3,0,16
1,7,0,0,0,0,0,0,3,0,7
1,6,0,0,0,0,0,0,3,0,10
1,2,0,0,0,0,0,0,3,0,23
0,7,0,0,0,0,0,0,3,0,25
0,8,0,0,0,0,0,0,3,0,5
1,5,0,0,0,0,0,0,3,0,15
0,2,0,0,0,0,0,0,3,1,16
0,1,0,0,0,0,0,0,3,0,24
0,9,0,0,0,0,0,0,3,1,10
0,9,0,0,0,0,0,0,3,0,9
1,7,0,0,0,0,0,0,3,0,12
1,6,0,0,0,0,0,0,3,0,31
0,7,0,0,0,0,0,0,3,0,12
1,4,0,0,0,0,0,0,3,1,12
1,5,0,0,0,0,0,0,3,0,9
0,1,0,0,0,0,0,0,3,0,25
1,6,0,1,0,0,0,0,3,0,14
1,6,0,0,0,0,0,0,3,0,16
1,6,0,0,0,0,0,0,3,1,33
0,9,0,0,0,0,0,0,3,0,11
0,2,0,1,1,1,0,0,3,1,18
0,6,0,0,0,0,0,0,3,0,7
0,2,0,0,0,0,0,0,3,0,15
1,7,0,0,0,0,0,0,3,0,19
0,5,1,0,1,1,0,0,3,1,23
1,19,0,0,0,0,0,0,3,0,15
0,7,0,0,0,0,0,0,3,0,6
1,6,0,0,0,0,0,0,3,0,18
0,8,0,0,0,0,0,0,3,0,6
0,6,1,0,1,0,0,1,3,1,28
0,8,0,0,0,0,0,0,3,0,4
0,2,0,0,0,0,0,0,3,0,21
0,3,0,0,0,0,0,0,3,1,14
0,4,0,0,0,0,0,0,3,1,20
1,6,0,1,0,1,0,0,3,0,32
1,6,0,0,0,0,0,0,3,0,7
0,7,0,0,0,0,0,0,3,0,7
0,1,0,0,0,0,0,0,3,0,23
0,7,0,0,0,0,0,0,3,0,18
1,3,0,0,0,0,0,0,3,0,14
0,6,0,0,0,0,0,0,3,0,4
1,4,0,0,0,0,0,0,3,0,15
0,2,0,0,0,0,0,0,3,0,14
0,4,0,0,1,0,0,0,3,1,20
1,7,0,1,0,0,0,0,3,1,29
1,5,0,0,0,0,0,0,3,0,9
0,6,0,0,0,0,0,0,3,0,5
0,10,0,0,0,0,0,0,3,0,17
0,2,0,1,1,1,0,0,3,1,22
0,6,0,0,0,0,0,0,3,0,7
1,4,0,0,0,0,0,0,3,0,26
1,6,0,0,0,0,0,0,3,0,7
1,6,0,0,0,0,0,0,3,0,25
1,2,0,0,0,0,0,0,3,0,5
0,7,0,0,0,0,0,0,3,0,5
0,9,0,0,0,0,0,0,3,1,21
0,1,0,0,0,1,0,0,3,0,20
1,4,0,0,0,0,0,0,3,0,26
0,8,0,0,0,0,0,0,3,0,26
0,6,0,0,0,0,0,0,3,1,18
0,7,1,0,0,0,0,0,3,1,6
1,7,0,0,0,0,0,0,3,0,10
1,2,0,1,0,0,0,0,3,0,23
0,3,0,0,0,0,0,0,3,0,6
0,7,0,0,0,0,0,0,3,0,17
1,4,0,0,0,0,0,0,3,0,5
0,2,1,0,0,0,0,0,3,1,16
1,5,0,0,0,0,0,0,3,0,25
0,6,1,0,0,0,0,0,3,0,15
0,3,0,0,0,0,0,0,3,0,20
0,1,1,0,1,1,0,0,3,0,20
0,8,0,0,0,0,0,0,3,0,7
1,8,0,1,0,1,0,0,3,0,28
0,1,0,0,0,0,0,0,3,0,11
1,6,0,0,0,0,0,0,3,0,12
0,6,1,0,0,0,0,0,3,0,5
0,1,0,0,1,0,0,0,3,0,15
0,1,0,0,0,0,0,0,3,0,27
1,3,0,0,0,0,0,0,3,0,18
1,7,0,0,0,0,0,0,3,0,7
0,7,0,0,0,0,0,0,3,0,5
0,2,0,0,0,0,0,0,3,0,15
0,6,0,0,0,0,0,0,3,0,9
1,4,0,1,0,0,0,0,3,0,14
0,1,0,0,0,0,0,0,3,0,14
1,5,0,0,0,0,0,0,3,0,28
0,7,0,0,0,0,0,0,3,0,7
0,6,0,0,0,0,0,0,3,0,5
0,7,1,0,0,0,0,0,3,0,5
0,0,0,0,0,0,0,0,3,0,21
1,5,0,1,0,0,0,0,3,0,22
0,2,0,0,0,0,0,0,3,0,24
1,8,0,1,0,1,0,0,3,1,18
1,8,0,0,0,0,0,0,3,0,31
1,8,0,1,0,0,1,0,3,1,23
0,6,0,0,0,0,0,0,3,0,6
0,6,0,0,0,0,0,0,3,0,8
0,7,0,0,0,0,0,0,3,0,8
1,7,0,0,0,0,0,0,3,0,4
1,3,0,0,0,0,0,0,3,0,6
1,3,0,0,0,0,0,0,3,0,22
0,4,0,1,1,1,1,0,3,1,22
0,3,0,0,1,0,0,0,3,0,26
1,5,0,0,0,0,0,1,3,0,30
0,5,0,0,0,0,0,0,3,0,5
1,8,0,1,0,0,1,0,3,0,20
0,2,0,0,0,0,0,0,3,0,14
0,5,0,0,0,0,0,0,3,1,19
1,7,0,0,0,0,0,0,3,0,24
1,5,0,0,0,0,0,0,3,0,7
1,3,0,0,0,0,0,0,3,0,15
0,6,0,0,0,0,0,0,3,0,9
0,7,0,0,0,0,0,0,3,0,8
1,3,0,0,0,0,0,0,3,0,23
1,7,0,0,0,0,0,0,3,0,6
1,4,0,0,0,0,0,0,3,1,20
1,8,0,0,0,0,0,0,3,1,24
1,5,0,0,0,0,0,0,3,0,4
0,4,0,0,0,0,0,0,3,0,6
0,2,1,0,1,1,0,0,3,1,22
1,8,0,0,0,0,0,0,3,0,5
0,7,0,0,0,0,0,0,3,0,5
0,1,0,0,0,0,0,0,3,0,23
0,7,0,0,0,0,0,0,3,0,9
0,3,0,0,0,0,0,0,3,0,19
0,2,0,0,0,0,0,0,3,1,20
1,1,0,0,0,0,0,0,3,0,22
1,8,0,0,0,0,0,0,3,0,9
1,7,0,0,0,0,0,0,3,0,9
0,5,0,0,0,0,0,0,3,0,9
1,3,0,0,0,0,0,0,3,0,18
0,1,0,0,0,0,0,0,3,0,19
0,8,0,0,0,0,0,0,3,1,23
0,4,0,0,0,0,0,0,3,0,16
0,0,0,0,0,0,0,0,3,0,17
0,6,0,0,0,0,0,0,3,0,5
1,7,1,0,0,0,0,0,3,0,18
0,2,0,0,1,0,0,0,3,1,28
1,4,0,0,0,0,0,0,3,0,10
1,5,0,0,0,0,0,0,3,0,26
0,6,0,1,1,0,1,0,3,1,15
1,3,0,0,0,0,0,0,3,0,9
1,9,0,0,0,0,0,0,3,1,10
1,7,0,0,0,0,0,0,3,0,8
0,3,0,0,0,0,0,0,3,0,26
1,5,0,0,0,0,0,0,3,0,22
1,3,0,0,0,0,0,0,3,0,28
0,2,0,0,0,1,0,0,3,1,21
0,1,0,1,1,0,0,0,3,0,21
1,4,1,0,0,0,0,0,3,0,16
0,4,1,0,0,0,0,0,3,0,5
1,8,0,0,0,0,0,0,3,1,17
1,7,0,0,0,0,0,0,3,0,16
1,3,0,0,0,0,0,0,3,0,12
1,1,0,0,0,0,0,0,3,0,25
0,5,0,0,0,0,0,0,3,0,18
1,7,0,0,0,0,0,0,3,0,11
0,8,0,0,0,0,0,0,3,1,6
0,8,1,0,0,0,0,0,3,1,4
0,9,0,0,0,0,0,0,3,0,11
0,9,0,0,0,0,0,0,3,1,9
0,1,0,0,1,1,0,0,3,0,21
1,4,0,0,0,0,0,0,3,0,8
1,7,0,0,0,0,0,0,3,0,22
1,5,0,0,0,0,0,0,3,0,4
1,7,0,0,0,0,0,0,3,0,16
0,4,0,0,0,0,0,0,3,0,12
0,8,0,0,0,0,0,0,3,0,10
1,2,0,0,0,0,0,0,3,0,16
0,3,0,0,0,1,0,0,3,1,19
1,7,0,0,0,0,0,0,3,0,10
0,3,0,0,1,0,0,0,3,1,27
1,5,0,1,1,0,0,0,3,0,16
1,8,0,0,0,0,0,0,3,0,6
0,2,1,0,1,1,0,0,3,1,21
0,4,0,0,0,1,0,0,3,1,16
1,4,0,0,0,0,0,0,3,0,18
0,8,1,0,0,0,0,0,3,0,18
1,3,0,0,0,0,0,0,3,0,12
0,6,0,0,0,0,0,0,3,0,5
0,6,0,0,0,0,0,0,3,0,4
0,8,0,0,0,0,0,0,3,1,10
0,3,0,0,0,0,0,0,3,0,4
1,7,0,0,0,0,0,0,3,0,9
1,8,0,0,0,0,0,0,3,0,7
1,5,0,0,0,0,0,0,3,0,23
1,8,1,0,0,0,0,0,3,0,17
1,2,0,0,0,0,0,0,3,0,12
1,5,0,0,0,0,0,0,3,0,23
0,3,0,0,0,0,0,0,3,0,17
0,8,0,0,0,0,0,0,3,0,11
0,2,0,1,1,1,0,0,3,1,24
0,9,0,0,0,0,0,0,3,0,27
0,5,0,0,0,0,0,0,3,1,25
1,6,0,0,0,0,0,0,3,0,4
0,9,0,0,0,0,0,0,3,1,6
1,8,0,0,0,0,0,0,3,0,8
1,6,0,0,0,0,0,1,3,0,6
2,8,0,0,0,0,0,0,3,0,4
0,6,0,0,0,0,0,0,3,0,9
0,6,0,0,0,0,0,0,3,0,6
1,6,0,0,0,0,0,0,3,0,17
1,4,0,0,0,0,0,0,3,0,19
1,4,0,0,0,0,0,0,3,0,28
0,5,0,0,0,0,0,0,3,0,8
1,6,0,0,0,0,0,0,3,0,4
0,4,0,0,0,0,0,0,3,0,5
1,8,1,0,0,0,0,0,3,1,26
0,9,0,0,0,0,0,0,3,0,10
1,6,1,0,0,0,0,0,3,1,25
1,5,0,0,0,0,0,0,3,0,23
0,8,0,0,0,0,0,0,3,0,9
1,7,0,0,0,0,0,0,3,0,29
0,8,1,0,0,0,0,0,3,0,12
1,2,0,0,0,0,0,0,3,0,15
1,6,0,0,0,0,0,0,3,0,29
1,3,0,0,0,0,0,0,3,0,22
0,7,0,0,0,0,0,0,3,0,6
0,6,1,0,0,0,0,0,3,0,24
0,4,0,0,0,0,0,0,3,0,18
2,7,0,0,0,0,0,0,3,0,29
0,6,0,0,0,0,0,0,3,0,7
0,5,0,0,0,0,0,0,3,0,6
0,7,0,0,0,0,0,0,3,0,21
0,6,0,0,0,0,0,0,3,0,12
1,4,0,0,0,0,0,0,3,0,9
0,4,0,0,1,1,0,0,3,0,28
0,6,0,0,0,0,0,0,3,1,14
0,1,0,0,0,0,0,0,3,0,22
1,4,0,0,0,0,0,0,3,0,5
1,7,0,0,0,1,0,0,3,0,21
1,2,0,0,0,0,0,0,3,0,15
1,8,0,0,0,0,0,0,3,0,8
1,4,0,0,0,0,0,0,3,0,5
0,8,0,0,0,0,0,0,3,0,7
0,7,0,0,0,0,0,0,3,0,27
1,5,0,0,0,0,0,0,3,0,26
1,7,0,0,0,0,0,0,3,0,25
1,3,0,0,0,0,0,0,3,0,25
0,7,0,0,0,0,0,0,3,0,10
0,6,0,0,0,0,0,0,3,0,8
0,2,0,0,0,0,0,0,3,0,17
1,4,0,0,0,0,0,0,3,0,7
1,6,0,0,0,0,0,0,3,0,32
1,2,0,0,0,0,0,0,3,0,15
0,4,0,0,0,0,0,0,3,0,7
1,7,0,0,0,0,0,0,3,0,17
0,5,0,0,0,0,0,0,3,0,9
0,7,0,0,0,0,0,0,3,0,5
1,5,0,0,0,0,0,0,3,0,19
1,3,0,0,0,0,0,0,3,0,20
0,8,0,0,0,0,0,0,3,0,5
0,5,0,0,0,0,0,0,3,1,20
0,5,0,0,0,0,0,0,3,0,21
0,4,0,0,0,0,0,0,3,1,19
0,6,0,0,0,0,0,0,3,0,5
0,5,0,0,0,0,0,0,3,0,7
1,8,0,0,0,0,0,0,3,0,10
1,6,0,0,0,0,0,0,3,0,11
0,8,0,0,0,0,0,0,3,0,9
1,7,0,0,0,0,0,0,3,0,15
1,8,0,0,0,0,0,0,3,0,17
0,4,0,0,0,0,0,0,3,0,30
0,1,0,0,1,0,0,0,3,1,22
1,7,0,0,0,0,0,0,3,0,27
0,2,0,0,0,0,0,0,3,0,18
1,2,0,1,0,0,0,0,3,0,23
0,3,0,0,0,0,0,0,3,0,8
1,4,0,0,0,0,0,0,3,0,4
1,7,0,0,0,0,0,0,3,1,21
0,7,0,0,0,0,0,0,3,0,4
1,2,0,0,0,0,0,0,3,0,13
0,1,0,0,1,1,0,0,3,1,22
1,8,1,0,0,0,0,0,3,1,26
1,5,0,0,0,0,0,0,3,0,5
0,1,0,0,0,0,0,0,3,0,19
1,6,0,0,0,0,0,0,3,0,15
0,6,1,0,1,0,0,0,3,1,20
1,6,0,1,0,0,1,0,3,0,10
1,4,0,0,0,0,0,0,3,0,5
1,3,0,0,0,0,0,0,3,0,27
0,9,0,0,0,0,0,0,3,1,6
1,3,0,1,1,0,0,0,3,0,20
0,6,0,0,0,0,0,0,3,0,7
0,7,0,0,0,0,0,0,3,0,7
1,4,0,0,0,0,0,0,3,0,8
1,5,1,0,0,0,0,0,3,1,19
1,7,0,0,0,0,0,0,3,0,13
0,2,0,0,1,0,0,0,3,1,21
1,7,0,0,0,0,0,0,3,0,23
0,6,1,0,0,0,0,0,3,0,24
1,4,0,0,0,0,0,0,3,0,6
1,5,0,0,0,0,0,0,3,0,7
1,7,0,0,0,0,0,0,3,0,19
1,4,0,0,0,0,0,0,3,0,26
0,7,0,0,0,0,0,0,3,0,7
1,2,0,0,0,0,0,0,3,0,27
0,2,0,0,0,0,0,0,3,0,22
0,7,0,0,0,0,0,0,3,0,4
0,7,0,0,0,0,0,0,3,0,9
1,7,0,0,0,0,0,0,3,0,4
1,8,0,0,0,0,0,0,3,0,10
1,5,0,0,0,0,0,0,3,0,23
1,5,0,1,0,0,0,0,3,0,7
0,2,0,1,1,0,1,0,3,0,24
1,5,0,0,0,0,0,0,3,0,18
0,2,0,0,1,0,0,0,3,1,18
0,6,0,0,0,0,0,0,3,1,23
1,7,0,0,0,0,0,0,3,0,4
0,7,0,0,0,0,0,0,3,0,5
0,3,0,0,0,1,0,0,3,1,20
0,0,0,0,0,0,0,0,3,0,0
0,8,0,0,0,0,0,0,3,0,8
0,2,0,0,0,0,0,0,3,0,17
1,7,0,0,0,0,0,0,3,0,15
1,6,1,0,0,0,0,0,3,0,15
0,7,0,0,0,0,0,0,3,0,5
1,2,0,0,0,0,0,0,3,0,10
1,9,0,0,0,0,0,0,3,1,11
0,8,0,0,0,0,0,0,3,0,5
1,6,0,0,0,0,0,0,3,0,7
1,5,0,0,0,0,0,0,3,0,12
0,6,0,0,0,0,0,0,3,0,7
1,6,0,1,1,0,0,0,3,0,28
0,4,0,0,1,0,0,0,3,1,19
0,9,0,0,0,0,0,0,3,0,5
2,5,0,0,0,0,0,0,3,0,11
1,5,0,0,0,0,0,0,3,0,16
1,4,0,0,0,0,0,0,3,0,8
1,7,0,0,0,0,0,0,3,0,7
0,4,0,0,0,1,0,0,3,0,16
0,8,0,0,0,0,0,0,3,0,11
1,6,1,0,0,0,0,0,3,0,15
0,7,0,0,0,0,0,0,3,0,5
0,6,0,0,0,0,0,0,3,0,8
1,6,0,0,0,0,0,0,3,0,13
1,3,0,0,0,0,0,0,3,0,5
1,6,0,1,0,0,0,0,3,0,22
1,4,0,0,0,0,0,0,3,0,12
1,6,0,0,0,0,0,0,3,1,26
0,6,0,0,0,0,0,0,3,0,13
1,6,0,0,0,0,0,0,3,0,20
0,3,0,0,0,1,0,0,3,0,23
0,7,0,0,0,0,0,0,3,0,6
0,8,0,0,0,0,0,0,3,0,8
1,2,0,0,0,0,0,0,3,0,20
0,3,1,0,1,1,1,0,3,1,14
0,1,1,0,1,1,0,0,3,0,18
1,4,0,0,0,0,0,0,3,0,5
1,6,0,1,0,0,0,0,3,0,18
0,7,0,1,1,0,1,0,3,1,27
1,4,0,0,0,0,0,0,3,0,23
1,3,0,0,0,0,0,0,3,0,17
1,6,0,1,0,1,0,0,3,0,22
0,2,0,0,1,1,0,0,3,1,19
0,2,0,0,0,0,0,0,3,0,17
1,8,0,0,0,0,0,0,3,0,19
1,7,1,0,0,0,0,0,3,0,15
1,5,0,0,0,0,0,0,3,0,12
0,8,0,0,0,0,0,0,3,0,9
1,8,0,1,0,0,0,0,3,0,21
0,2,0,0,0,0,0,0,3,0,7
0,5,0,0,0,0,0,0,3,0,9
1,4,0,0,0,0,0,0,3,0,5
1,5,0,1,0,0,0,0,3,0,28
1,3,0,1,0,0,0,0,3,0,23
0,2,0,0,1,0,0,0,3,0,24
0,2,0,0,0,0,0,0,3,0,17
0,3,0,0,0,0,0,0,3,0,7
0,2,0,0,0,0,0,0,3,1,25
1,7,0,0,0,0,0,0,3,0,5
0,6,0,0,0,0,0,0,3,0,4
0,3,1,0,0,1,0,0,3,1,25
1,6,1,0,0,0,0,0,3,1,22
1,8,0,0,0,0,0,0,3,0,10
0,7,0,0,0,0,0,0,3,0,8
1,6,1,0,0,0,0,0,3,0,17
1,6,1,0,0,0,0,0,3,1,20
1,8,0,0,0,0,0,0,3,0,10
0,8,0,0,0,0,0,0,3,0,8
1,6,0,0,0,0,0,0,3,0,26
1,8,0,0,0,0,0,0,3,1,19
1,2,0,0,0,0,0,0,3,0,23
0,6,0,0,0,0,0,0,3,0,6
1,8,0,0,0,0,0,0,3,0,15
1,7,0,0,0,0,0,0,3,0,20
1,7,0,1,0,0,0,0,3,0,10
1,6,0,0,0,0,0,0,3,0,5
1,4,0,0,0,0,0,0,3,0,6
1,8,0,0,0,0,0,0,3,0,22
0,2,0,0,0,0,0,0,3,0,18
1,7,0,0,0,0,0,0,3,0,7
0,2,0,0,0,0,0,0,3,0,19
1,13,0,0,0,0,0,0,3,0,1
1,6,0,0,0,0,0,0,3,0,4
0,8,0,0,0,0,0,0,3,0,7
0,1,0,0,0,0,0,0,3,0,17
0,8,0,0,0,0,0,0,3,0,4
0,7,0,0,0,0,0,0,3,0,17
1,4,0,0,0,0,0,0,3,0,18
0,1,0,1,1,0,0,0,3,1,21
0,7,0,0,0,0,0,0,3,0,11
2,4,0,0,0,0,0,0,3,0,9
1,4,1,0,0,0,0,0,3,0,22
1,7,0,0,0,0,0,0,3,0,22
1,8,0,0,0,0,0,0,3,0,26
1,5,0,0,0,0,0,0,3,0,19
0,0,0,1,0,0,0,0,3,0,1
0,7,0,0,0,0,0,0,3,0,7
0,9,1,0,0,0,0,0,3,0,9
0,8,0,0,0,0,0,0,3,0,27
0,4,0,0,0,0,0,0,3,0,4
0,6,0,0,0,0,0,0,3,0,11
0,7,0,0,0,0,0,0,3,0,4
1,5,0,0,0,0,0,0,3,0,18
1,7,0,0,0,1,0,0,3,0,22
0,6,0,1,0,0,0,0,3,0,19
1,3,0,0,0,0,0,0,3,0,23
1,7,0,0,0,0,0,0,3,1,11
